github,total_stars,fake_stars,fake_percentage
DanielRapp/doppler.js,2389,1,0.041858518208455424
DIYgod/APlayer,7169,3,0.041846840563537456
nhn/tui.grid,2390,1,0.04184100418410042
twbs/bootlint,2400,1,0.04166666666666667
react-native-community/datetimepicker,2407,1,0.04154549231408392
cloudflare/workers-sdk,2412,1,0.04145936981757877
timekit-io/booking-js,2416,1,0.041390728476821195
wuxudong/react-native-charts-wrapper,2421,1,0.04130524576621231
vercel/pkg,24240,10,0.041254125412541254
NaturalIntelligence/fast-xml-parser,2424,1,0.041254125412541254
oblador/react-native-collapsible,2424,1,0.041254125412541254
IdentityModel/oidc-client-js,2425,1,0.041237113402061855
google/closure-library,4852,2,0.041220115416323165
TarikHuber/react-most-wanted,2427,1,0.04120313143798929
soldair/node-qrcode,7282,3,0.041197473221642404
fancyapps/fancybox,7287,3,0.04116920543433512
fancyapps/fancyBox,7287,3,0.04116920543433512
Semantic-Org/Semantic-UI,51070,21,0.04112003132954768
ascoders/react-native-image-viewer,2437,1,0.04103405826836274
segmentio/nightmare,19531,8,0.04096052429471097
bytedance/garfish,2445,1,0.0408997955010225
dalibo/pev2,2448,1,0.04084967320261438
t3-oss/t3-env,2449,1,0.04083299305839118
Simonwep/selection,2450,1,0.04081632653061225
darkroomengineering/lenis,7352,3,0.040805223068552776
meetDeveloper/googleDictionaryAPI,2451,1,0.04079967360261118
slundberg/shap,22077,9,0.040766408479412965
suanmei/callapp-lib,2453,1,0.040766408479412965
uber/image-diff,2457,1,0.0407000407000407
aFarkas/html5shiv,9881,4,0.04048173261815606
boardgameio/boardgame.io,9923,4,0.04031039000302328
aehlke/tag-it,2483,1,0.04027386226339106
sintaxi/harp,4992,2,0.04006410256410256
open-source-labs/Svelvet,2497,1,0.040048057669203045
digitalbazaar/forge,5004,2,0.03996802557953637
ealush/vest,2504,1,0.039936102236421724
umijs/umi,15047,6,0.03987505815112647
intljusticemission/react-big-calendar,7537,3,0.03980363539869975
amejiarosario/dsa.js,7538,3,0.03979835500132661
youzan/vant-weapp,17589,7,0.039797600773210526
jquense/react-big-calendar,7540,3,0.03978779840848806
vercel/ms,5028,2,0.03977724741447892
orioncactus/pretendard,2516,1,0.0397456279809221
sequelize/cli,2517,1,0.03972983710766786
cachecontrol/json-rules-engine,2522,1,0.03965107057890563
alibaba/ChatUI,2525,1,0.039603960396039604
holepunchto/hypercore,2531,1,0.03951007506914263
muaz-khan/RTCMultiConnection,2533,1,0.03947887879984208
tonsky/FiraCode,76056,30,0.039444619753865574
conventional-changelog/standard-version,7606,3,0.03944254535892716
crxjs/rollup-plugin-chrome-extension,2546,1,0.03927729772191674
panva/jose,5095,2,0.03925417075564279
stryker-mutator/stryker-js,2548,1,0.03924646781789639
stryker-mutator/stryker,2548,1,0.03924646781789639
dotnet/extensions,2549,1,0.03923107100823853
netflix/pollyjs,10198,4,0.03922337713277113
open-telemetry/opentelemetry-js,2550,1,0.0392156862745098
facebook/metro-bundler,5115,2,0.039100684261974585
facebook/metro,5116,2,0.039093041438623924
katzer/cordova-plugin-local-notifications,2558,1,0.039093041438623924
archriss/react-native-snap-carousel,10247,4,0.03903581536059335
eduardoboucas/include-media,2565,1,0.03898635477582846
react-native-community/react-native-tab-view,5138,2,0.038925652004671074
satya164/react-native-tab-view,5138,2,0.038925652004671074
total-typescript/ts-reset,7714,3,0.0388903292714545
transistorsoft/react-native-background-geolocation,2572,1,0.038880248833592534
metafizzy/zdog,10288,4,0.038880248833592534
d3/d3,108074,42,0.03886226104335918
modood/Administrative-divisions-of-China,18026,7,0.038832797070897596
atomiclabs/cryptocurrency-icons,2577,1,0.038804811796662786
Marak/colors.js,5165,2,0.038722168441432725
aralroca/next-translate,2583,1,0.03871467286101432
matthewp/haunted,2584,1,0.03869969040247678
standard/eslint-config-standard,2590,1,0.03861003861003861
Sylius/Sylius,7771,3,0.03860507013254407
arco-design/arco-design-vue,2592,1,0.038580246913580245
nygardk/react-share,2593,1,0.03856536829926726
Jermolene/TiddlyWiki5,7784,3,0.038540596094552924
resend/react-email,12986,5,0.03850300323425227
resendlabs/react-email,12986,5,0.03850300323425227
lowdefy/lowdefy,2599,1,0.038476337052712584
gre/react-native-view-shot,2600,1,0.038461538461538464
Mottie/tablesorter,2602,1,0.03843197540353574
greggman/twgl.js,2604,1,0.03840245775729647
streamproc/MediaStreamRecorder,2607,1,0.038358266206367474
mozilla/webextension-polyfill,2608,1,0.03834355828220859
mathquill/mathquill,2610,1,0.03831417624521073
dancormier/react-native-swipeout,2614,1,0.03825554705432287
asciinema/asciinema-player,2617,1,0.03821169277799007
replit/kaboom,2621,1,0.03815337657382679
schteppe/p2.js,2625,1,0.0380952380952381
yeemachine/kalidokit,5256,2,0.0380517503805175
tremorlabs/tremor,15807,6,0.03795786676788764
sebhildebrandt/systeminformation,2642,1,0.03785011355034065
PeachScript/vue-infinite-loading,2647,1,0.037778617302606725
kirill-konshin/next-redux-wrapper,2658,1,0.037622272385252065
prettier/eslint-config-prettier,5330,2,0.0375234521575985
lian-yue/vue-upload-component,2668,1,0.037481259370314844
elegantapp/pwa-asset-generator,2670,1,0.03745318352059925
davidshimjs/qrcodejs,13368,5,0.037402752842609216
takayama-lily/oicq,2677,1,0.03735524841240195
graphql-kit/graphql-faker,2678,1,0.03734129947722181
akveo/nebular,8036,3,0.03733200597312096
drizzle-team/drizzle-orm,21525,8,0.03716608594657375
GavinZhuLei/vue-form-making,5390,2,0.03710575139146568
DylanVann/react-native-fast-image,8091,3,0.03707823507601038
jsdf/react-native-htmlview,2697,1,0.03707823507601038
vendure-ecommerce/vendure,5405,2,0.03700277520814061
sandoche/Darkmode.js,2706,1,0.03695491500369549
react-native-community/react-native-modal,5419,2,0.036907178446207785
missionsai/slapp,2713,1,0.036859565057132324
slackapi/bolt,2714,1,0.036845983787767135
jaredhanson/passport-local,2719,1,0.03677822728944465
codemirror/codemirror.next,5444,2,0.03673769287288758
LiskHQ/lisk-sdk,2723,1,0.03672420124862284
andpor/react-native-sqlite-storage,2727,1,0.03667033370003667
ng-bootstrap/ng-bootstrap,8183,3,0.03666137113528046
TehShrike/deepmerge,2730,1,0.03663003663003663
mscdex/ssh2,5470,2,0.03656307129798903
h2non/toxy,2738,1,0.03652300949598247
rsuite/rsuite,8217,3,0.03650967506389193
objectivehtml/FlipClock,2742,1,0.03646973012399708
vueuse/vueuse,19225,7,0.036410923276983094
theia-ide/theia,19233,7,0.036395778089741586
eclipse-theia/theia,19233,7,0.036395778089741586
ngx-formly/ngx-formly,2751,1,0.03635041802980734
VodkaBears/Remodal,2755,1,0.03629764065335753
lyrasearch/lyra,8275,3,0.03625377643504532
oramasearch/orama,8275,3,0.03625377643504532
AssemblyScript/assemblyscript,16589,6,0.036168545421664956
grommet/grommet,8310,3,0.036101083032490974
tensorflow/tfjs-models,13862,5,0.036069831193190016
ferdikoomen/openapi-typescript-codegen,2777,1,0.036010082823190494
chartjs/Chart.js,63915,23,0.03598529296722209
tsedio/tsed,2779,1,0.035984166966534725
creativetimofficial/material-dashboard-react,2782,1,0.03594536304816679
TypedProject/tsed,2782,1,0.03594536304816679
tj/connect-redis,2784,1,0.035919540229885055
crazycodeboy/react-native-splash-screen,5584,2,0.03581661891117478
mpromonet/webrtc-streamer,2797,1,0.03575259206292456
mscdex/busboy,2804,1,0.03566333808844508
mar10/fancytree,2805,1,0.035650623885918005
oblador/react-native-lightbox,2809,1,0.0355998576005696
luin/ioredis,14053,5,0.03557959154628905
joltup/rn-fetch-blob,2813,1,0.03554923569143263
quilljs/quill,42265,15,0.03549035845262037
atisawd/boxicons,2829,1,0.03534817956875221
bufbuild/buf,8491,3,0.03533152749970557
ElemeFE/element-react,2833,1,0.03529827038475115
jscottsmith/react-scroll-parallax,2833,1,0.03529827038475115
usablica/intro.js,22672,8,0.035285815102328866
vueComponent/ant-design-vue,19844,7,0.035275146139891154
videojs/videojs-contrib-hls,2836,1,0.03526093088857546
sintaxi/surge,2838,1,0.035236081747709654
splitbee/react-notion,2842,1,0.03518648838845883
wangeditor-team/wangEditor,17191,6,0.03490198359606771
badges/shields,22963,8,0.034838653486042766
maxs15/react-native-modalbox,2885,1,0.03466204506065858
vite-pwa/vite-plugin-pwa,2898,1,0.03450655624568668
bevacqua/rome,2909,1,0.034376074252320386
omnidan/redux-undo,2909,1,0.034376074252320386
nhn/tui.calendar,11643,4,0.0343554066821266
leafo/sticky-kit,2911,1,0.034352456200618345
linkedin/dustjs,2916,1,0.034293552812071325
lipis/bootstrap-social,2917,1,0.03428179636612959
tabler/tabler-icons,17575,6,0.03413940256045519
mmazzarolo/react-native-modal-datetime-picker,2932,1,0.034106412005457026
gpbl/react-day-picker,5867,2,0.03408897221748764
quicktype/quicktype,11755,4,0.034028073160357296
ded/reqwest,2940,1,0.03401360544217687
angular/angular.js,58909,20,0.03395066967695938
sindresorhus/modern-normalize,5893,2,0.033938571186153066
openseadragon/openseadragon,2951,1,0.033886818027787195
mledoze/countries,5923,2,0.03376667229444538
ajaxorg/ace-builds,2962,1,0.0337609723160027
pmndrs/jotai,17772,6,0.0337609723160027
flitbit/diff,2974,1,0.03362474781439139
evrone/postcss-px-to-viewport,2984,1,0.03351206434316354
facebook/react-native-fbsdk,2990,1,0.033444816053511704
nosir/cleave.js,17942,6,0.03344108795006131
arcticicestudio/nord,5984,2,0.03342245989304812
KaTeX/KaTeX,17967,6,0.03339455668725998
hybridsjs/hybrids,2998,1,0.033355570380253496
expressjs/cors,5999,2,0.03333888981496916
ivpusic/react-native-image-crop-picker,6043,2,0.03309614429918915
jshjohnson/Choices,6047,2,0.0330742516950554
stripe/react-stripe-elements,3024,1,0.03306878306878307
siimon/prom-client,3024,1,0.03306878306878307
maxwellito/vivus,15125,5,0.03305785123966942
mourner/suncalc,3032,1,0.032981530343007916
mockoon/mockoon,6072,2,0.03293807641633729
aspnet/JavaScriptServices,3040,1,0.03289473684210526
jhipster/generator-jhipster,21311,7,0.03284688658439303
signalr/signalr,9136,3,0.03283712784588441
googlechrome/workbox,12186,4,0.03282455276546857
Microsoft/fast,9156,3,0.0327653997378768
liabru/jquery-match-height,3064,1,0.03263707571801567
reactjs/react-tabs,3067,1,0.032605151613955004
lokesh/lightbox2,6138,2,0.03258390355164549
acacode/swagger-typescript-api,3077,1,0.032499187520311994
tinkoff/taiga-ui,3099,1,0.032268473701193935
taiga-family/taiga-ui,3099,1,0.032268473701193935
trivago/prettier-plugin-sort-imports,3101,1,0.032247662044501774
alexa/alexa-skills-kit-sdk-for-nodejs,3116,1,0.03209242618741977
berstend/puppeteer-extra,6233,2,0.03208727739451307
e-oj/Magic-Grid,3117,1,0.03208213025344883
auth0/jwt-decode,3126,1,0.03198976327575176
marcj/marshal,3133,1,0.031918289179699966
deepkit/deepkit-framework,3133,1,0.031918289179699966
ahmadawais/create-guten-block,3152,1,0.031725888324873094
rbuckton/reflect-metadata,3153,1,0.03171582619727244
rbuckton/ReflectDecorators,3154,1,0.03170577045022194
danvk/dygraphs,3154,1,0.03170577045022194
bbc/peaks.js,3154,1,0.03170577045022194
sachinchoolur/lightGallery,6318,2,0.03165558721114277
electron-userland/electron-forge,6325,2,0.03162055335968379
electron/forge,6325,2,0.03162055335968379
react-native-webview/react-native-webview,6331,2,0.031590586005370395
tomkp/react-split-pane,3169,1,0.03155569580309246
alibaba/designable,3188,1,0.031367628607277286
surmon-china/vue-codemirror,3196,1,0.03128911138923655
astrit/css.gg,9609,3,0.031220730565095226
ast-grep/ast-grep,6408,2,0.031210986267166042
cloudflare/wrangler-legacy,3212,1,0.031133250311332503
wix/react-native-notifications,3212,1,0.031133250311332503
Microsoft/react-native-windows,16110,5,0.031036623215394164
microsoft/react-native-windows,16113,5,0.031030844659591637
liveblocks/liveblocks,3224,1,0.031017369727047148
prettier/eslint-plugin-prettier,3229,1,0.03096934035305048
captbaritone/webamp,9693,3,0.03095017022593624
Tencent/omi,12980,4,0.030816640986132512
rstacruz/nprogress,25968,8,0.030807147258163897
bcakmakoglu/vue-flow,3250,1,0.03076923076923077
nodejs/nan,3253,1,0.03074085459575776
jaywcjlove/hotkeys-js,6536,2,0.03059975520195838
thi-ng/umbrella,3271,1,0.03057169061449098
hperrin/svelte-material-ui,3272,1,0.030562347188264057
jonmiles/bootstrap-treeview,3281,1,0.030478512648582746
dicebear/dicebear,6585,2,0.030372057706909643
VodkaBears/Vide,3293,1,0.03036744609778318
idiotWu/smooth-scrollbar,3293,1,0.03036744609778318
jonathantneal/svg4everybody,3294,1,0.030358227079538558
cytoscape/cytoscape.js,9888,3,0.030339805825242715
LuanRT/YouTube.js,3298,1,0.030321406913280776
hubotio/hubot,16579,5,0.030158634417033595
ElemeFE/vue-amap,3324,1,0.030084235860409148
chakra-ui/ark,3329,1,0.030039050765995796
GitbookIO/gitbook,26643,8,0.030026648650677473
sindresorhus/query-string,6662,2,0.03002101471029721
mathjax/MathJax,10003,3,0.029991002699190243
hizzgdev/jsmind,3339,1,0.02994908655286014
uswds/uswds,6688,2,0.029904306220095694
microsoft/react-native-macos,3348,1,0.02986857825567503
jsx-eslint/eslint-plugin-jsx-a11y,3352,1,0.02983293556085919
Voog/wysihtml,3360,1,0.029761904761904764
electron-userland/electron-builder,13459,4,0.029719890036406866
osano/cookieconsent,3372,1,0.02965599051008304
jgraph/mxgraph,6763,2,0.02957267484844004
ericelliott/cuid,3394,1,0.02946375957572186
mathiasbynens/he,3408,1,0.029342723004694836
antfu/eslint-config,3409,1,0.02933411557641537
apache/thrift,10228,3,0.02933124755572937
nhn/tui.image-editor,6832,2,0.02927400468384075
yairEO/tagify,3418,1,0.029256875365710942
vvo/iron-session,3429,1,0.029163021289005542
JamieMason/ImageOptim-CLI,3432,1,0.029137529137529136
tleunen/babel-plugin-module-resolver,3440,1,0.029069767441860465
tleunen/babel-plugin-module-alias,3440,1,0.029069767441860465
http-party/node-http-proxy,13815,4,0.028954035468693448
alasql/alasql,6954,2,0.028760425654299683
tj/consolidate.js,3478,1,0.02875215641173088
knockout/knockout,10436,3,0.02874664622460713
marionebl/svg-term-cli,3482,1,0.02871912693854107
jupyterlab/jupyterlab,13933,4,0.028708820785186245
tamagui/tamagui,10477,3,0.028634150997422926
cube-js/cube,17492,5,0.028584495769494622
cube-js/cube.js,17493,5,0.028582861716115016
apexcharts/apexcharts.js,14029,4,0.028512367239290043
statsd/statsd,17540,5,0.028506271379703536
furf/jquery-ui-touch-punch,3508,1,0.028506271379703536
markdown-it/markdown-it,17549,5,0.02849165194597983
jonsuh/hamburgers,7021,2,0.02848597065945022
sindresorhus/file-type,3512,1,0.02847380410022779
netlify/netlify-cms,17654,5,0.028322193270646882
maticzav/graphql-shield,3533,1,0.02830455703368242
formatjs/react-intl,14148,4,0.02827254735651682
formatjs/formatjs,14148,4,0.02827254735651682
CreateJS/TweenJS,3544,1,0.02821670428893905
createjs/tweenjs,3544,1,0.02821670428893905
privatenumber/esbuild-loader,3546,1,0.028200789622109423
csfrequency/react-firebase-hooks,3551,1,0.028161081385525203
vercel/release,3551,1,0.028161081385525203
didi/mpx,3554,1,0.028137310073157007
alibaba/ice,17795,5,0.02809778027535825
devbridge/jQuery-Autocomplete,3568,1,0.028026905829596414
bvaughn/react-resizable-panels,3568,1,0.028026905829596414
hardmath123/nearley,3569,1,0.02801905295601009
francoischalifour/medium-zoom,3576,1,0.02796420581655481
bloomberg/bqplot,3590,1,0.02785515320334262
framework7io/framework7,17969,5,0.027825699816350385
glidejs/glide,7204,2,0.027762354247640203
highlight/highlight,7215,2,0.02772002772002772
preactjs/signals,3622,1,0.02760905577029266
midwayjs/midway,7246,2,0.02760143527463428
js-cookie/js-cookie,21741,6,0.027597626604112045
cozmo/jsQR,3625,1,0.027586206896551724
fullcalendar/fullcalendar,18137,5,0.027567955009097426
krzkaczor/ts-essentials,3632,1,0.027533039647577095
jschr/textillate,3653,1,0.027374760470845878
tulios/kafkajs,3654,1,0.027367268746579094
x-extends/vxe-table,7339,2,0.02725166916473634
reactjs/react-modal,7339,2,0.02725166916473634
flesler/jquery.scrollTo,3672,1,0.027233115468409588
moment/moment,47883,13,0.027149510264603303
overtrue/share.js,3687,1,0.027122321670735017
saltyshiomix/nextron,3689,1,0.02710761724044456
rikschennink/fitty,3689,1,0.02710761724044456
markmap/markmap,7392,2,0.027056277056277056
dilanx/craco,7402,2,0.027019724398811132
dc-js/dc.js,7413,2,0.02697963037906381
dropbox/zxcvbn,14827,4,0.026977810750657583
novnc/noVNC,11155,3,0.026893769610040343
kanaka/noVNC,11156,3,0.026891358910003587
react-native-maps/react-native-maps,14901,4,0.026843835984162137
KartikTalwar/gmail.js,3729,1,0.026816840976133013
wbkd/react-flow,22381,6,0.026808453599034898
xyflow/xyflow,22383,6,0.02680605816914623
zpao/qrcode.react,3735,1,0.02677376171352075
xiaolin/react-image-gallery,3738,1,0.026752273943285176
amzn/style-dictionary,3739,1,0.02674511901577962
mattboldt/typed.js,15013,4,0.026643575567841204
markmarkoh/datamaps,3773,1,0.026504108136761195
OfficeDev/Office-UI-Fabric-Core,3775,1,0.026490066225165563
OfficeDev/Office-UI-Fabric,3775,1,0.026490066225165563
sekoyo/react-image-crop,3776,1,0.026483050847457626
framer/motion,22694,6,0.026438706265973385
space10-community/conversational-form,3789,1,0.026392187912377938
claudiajs/claudia,3796,1,0.026343519494204423
xojs/xo,7593,2,0.02634005004609509
egoist/docute,3797,1,0.02633658151171978
moment/moment-timezone,3807,1,0.026267402153926978
yeoman/yo,3812,1,0.026232948583420776
mde/ejs,7633,2,0.026202017555351766
bokuweb/react-rnd,3817,1,0.026198585276395077
vuejs/vuefire,3818,1,0.026191723415400735
mswjs/msw,15281,4,0.02617629736273804
uncss/grunt-uncss,3827,1,0.026130128037627383
sass/dart-sass,3831,1,0.026102845210127904
hfg-gmuend/openmoji,3834,1,0.02608242044861763
0xfe/vexflow,3837,1,0.026062027625749284
patriksimek/vm2,3839,1,0.026048450117218028
iamdustan/smoothscroll,3848,1,0.02598752598752599
blitz-js/superjson,3849,1,0.02598077422707197
apollographql/apollo-client,19273,5,0.02594302910807866
algolia/docsearch,3864,1,0.025879917184265012
facebook/fbt,3872,1,0.025826446280991736
ccampbell/mousetrap,11618,3,0.025822000344293335
foundation/foundation-emails,7757,2,0.025783163594173004
shuding/react-wrap-balancer,3879,1,0.025779840164990978
Leaflet/Leaflet.markercluster,3904,1,0.025614754098360656
webpack-contrib/sass-loader,3904,1,0.025614754098360656
jxnblk/styled-system,7827,2,0.025552574421873003
eKoopmans/html2pdf.js,3917,1,0.025529742149604292
FormidableLabs/nodejs-dashboard,3917,1,0.025529742149604292
atomiks/tippyjs,11753,3,0.025525397770781926
ben-rogerson/twin.macro,7851,2,0.02547446185199338
neutrinojs/neutrino,3945,1,0.025348542458808618
MetinSeylan/Vue-Socket.io,3945,1,0.025348542458808618
Hacker0x01/react-datepicker,7894,2,0.02533569799847986
yjs/yjs,15826,4,0.025274864147605207
Alex-D/Trumbowyg,3961,1,0.025246149962130777
unocss/unocss,15844,4,0.025246149962130777
sindresorhus/eslint-plugin-unicorn,3979,1,0.025131942699170642
sindresorhus/eslint-plugin-xo,3979,1,0.025131942699170642
oauthjs/node-oauth2-server,3987,1,0.025081514923501375
arthenica/ffmpeg-kit,3988,1,0.025075225677031094
sidorares/node-mysql2,3991,1,0.025056376847907794
nestjsx/crud,3999,1,0.025006251562890724
surveyjs/surveyjs,4011,1,0.02493143854400399
HubSpot/messenger,4030,1,0.024813895781637715
antonioru/beautiful-react-hooks,8073,2,0.02477393781741608
willmcpo/body-scroll-lock,4038,1,0.024764735017335313
mattbryson/TouchSwipe-Jquery-Plugin,4045,1,0.024721878862793575
dolanmiu/docx,4047,1,0.024709661477637757
tailwindcss/typography,4059,1,0.02463661000246366
vitest-dev/vitest,12188,3,0.02461437479488021
toeverything/blocksuite,4070,1,0.02457002457002457
iconify/iconify,4073,1,0.024551927326295114
google/blockly,12237,3,0.024515812699190977
FineUploader/fine-uploader,8189,2,0.024423006472096716
orbitdb/orbit-db,8196,2,0.02440214738897023
primer/octicons,8200,2,0.024390243902439025
Unitech/pm2,41022,10,0.024377163473258252
shoelace-style/shoelace,12318,3,0.024354603019970774
stoplightio/prism,4110,1,0.024330900243309004
troisjs/trois,4116,1,0.024295432458697763
nodemailer/nodemailer,16469,4,0.02428805634829073
segmentio/evergreen,12358,3,0.02427577277876679
remix-run/history,8264,2,0.02420135527589545
ReactTraining/history,8264,2,0.02420135527589545
sentsin/layer,8269,2,0.024186721489902044
formkit/formkit,4141,1,0.02414875633904854
ElemeFE/mint-ui,16566,4,0.024145840878908607
521dimensions/amplitudejs,4143,1,0.02413709872073377
microsoft/reactxp,8289,2,0.024128362890577872
qiao/PathFinding.js,8346,2,0.023963575365444526
webpack-contrib/webpack-bundle-analyzer,12522,3,0.023957834211787255
devspace-sh/devspace,4178,1,0.023934897079942556
chinchang/hint.css,8416,2,0.02376425855513308
awslabs/cdk8s,4209,1,0.023758612497030172
mqttjs/MQTT.js,8426,2,0.023736055067647758
dankogai/js-base64,4214,1,0.023730422401518746
projectstorm/react-diagrams,8449,2,0.023671440407148775
Rob--W/cors-anywhere,8467,2,0.02362111727884729
maptalks/maptalks.js,4245,1,0.023557126030624265
modern-js-dev/modern.js,4247,1,0.02354603249352484
Chocobozzz/PeerTube,12742,3,0.023544184586407158
web-infra-dev/modern.js,4248,1,0.023540489642184557
samchon/typia,4258,1,0.023485204321277597
terser/terser,8521,2,0.023471423541837812
terser-js/terser,8523,2,0.02346591575736243
cubiq/iscroll,12886,3,0.023281080242123234
apostrophecms/apostrophe,4297,1,0.023272050267628578
unifiedjs/unified,4311,1,0.023196474135931337
ttezel/twit,4320,1,0.02314814814814815
uber-web/baseui,8651,2,0.02311871459946827
uber/baseweb,8651,2,0.02311871459946827
xugaoyi/vuepress-theme-vdoing,4341,1,0.0230361667818475
angular/protractor,8754,2,0.02284669865204478
single-spa/single-spa,13145,3,0.022822365918600228
swagger-api/swagger-editor,8767,2,0.022812820805292573
Tonejs/Tone.js,13230,3,0.022675736961451247
lucaong/minisearch,4412,1,0.022665457842248413
graphcool/chromeless,13238,3,0.02266203353980964
DataV-Team/DataV,8827,2,0.022657754616517502
microsoft/react-native-code-push,8867,2,0.02255554302469832
hustcc/echarts-for-react,4435,1,0.02254791431792559
unlayer/react-email-editor,4450,1,0.02247191011235955
emojione/emojione,4458,1,0.022431583669807086
material-components/material-web,8932,2,0.022391401701746527
nervjs/taro-ui,4482,1,0.022311468094600623
ocombe/ng2-translate,4483,1,0.022306491188935983
blitz-js/blitz,13497,3,0.02222716159146477
ant-design/ant-design-pro,36067,8,0.022180941026423047
udecode/plate,9020,2,0.022172949002217293
udecode/slate-plugins,9023,2,0.02216557685913776
patrickkunka/mixitup,4514,1,0.022153300841825433
marklawlor/tailwindcss-react-native,4527,1,0.02208968411751712
marklawlor/nativewind,4528,1,0.022084805653710248
clientIO/joint,4531,1,0.022070183182520416
alibaba/hooks,13601,3,0.022057201676347327
umijs/hooks,13604,3,0.022052337547780066
react-native-webrtc/react-native-webrtc,4544,1,0.02200704225352113
alibaba-fusion/next,4560,1,0.021929824561403508
didi/cube-ui,9121,2,0.02192742023900888
tensorflow/tfjs,18258,4,0.021908204622631176
raineorshine/npm-check-updates,9152,2,0.021853146853146852
DavidAnson/markdownlint,4589,1,0.021791239921551537
margox/braft,4595,1,0.02176278563656148
kucherenko/jscpd,4610,1,0.021691973969631236
react-native-async-storage/async-storage,4610,1,0.021691973969631236
react-native-community/react-native-async-storage,4615,1,0.021668472372697724
swimlane/ngx-datatable,4621,1,0.02164033758926639
nextauthjs/next-auth,23107,5,0.021638464534556628
23/resumable.js,4625,1,0.021621621621621623
topojson/topojson,4627,1,0.02161227577263886
MrSwitch/hello.js,4639,1,0.02155636990730761
markdalgleish/stellar.js,4641,1,0.021547080370609782
webpack-contrib/mini-css-extract-plugin,4649,1,0.021510002151000216
MithrilJS/mithril.js,13949,3,0.021506918058642195
camwiegert/in-view,4652,1,0.021496130696474634
devicons/devicon,9321,2,0.021456925222615598
timc1/kbar,4708,1,0.021240441801189464
dsherret/ts-simple-ast,4711,1,0.021226915729144556
dsherret/ts-morph,4711,1,0.021226915729144556
baidu/san,4712,1,0.021222410865874362
eduardolundgren/tracking.js,9430,2,0.021208907741251323
arco-design/arco-design,4731,1,0.02113718030014796
lucide-icons/lucide,9490,2,0.021074815595363543
mroderick/PubSubJS,4746,1,0.02107037505267594
skeletonlabs/skeleton,4757,1,0.02102165230187093
bats-core/bats-core,4768,1,0.02097315436241611
apache/incubator-weex-ui,4768,1,0.02097315436241611
luggit/react-native-config,4769,1,0.020968756552736424
get-alex/alex,4771,1,0.020959966464053657
transitive-bullshit/create-react-library,4783,1,0.02090738030524775
fontsource/fontsource,4786,1,0.020894274968658588
sinonjs/sinon,9589,2,0.020857232245281052
diegomura/react-pdf,14397,3,0.02083767451552407
Stuk/jszip,9615,2,0.02080083203328133
babel/babel-loader,4816,1,0.020764119601328904
shakiba/planck.js,4832,1,0.020695364238410598
commonmark/CommonMark,4851,1,0.02061430632859204
apidoc/apidoc,9722,2,0.02057189878625797
dcodeIO/protobuf.js,9738,2,0.020538098172109262
dcodeIO/ProtoBuf.js,9738,2,0.020538098172109262
protobufjs/protobuf.js,9738,2,0.020538098172109262
chakra-ui/panda,4879,1,0.020496003279360527
shoutem/ui,4884,1,0.020475020475020478
oblador/react-native-animatable,9779,2,0.020451988955925964
nodejs/node-gyp,9783,2,0.02044362669937647
haraka/Haraka,4902,1,0.02039983680130559
andybrewer/mvp,4917,1,0.02033760423022168
snapappointments/bootstrap-select,9840,2,0.02032520325203252
woothemes/FlexSlider,4920,1,0.02032520325203252
adobe-fonts/source-code-pro,19732,4,0.020271639975674032
ampproject/amphtml,14895,3,0.02014098690835851
vuejs/vue-loader,4980,1,0.020080321285140562
olado/doT,4998,1,0.020008003201280513
google/gts,4998,1,0.020008003201280513
GeekyAnts/NativeBase,20096,4,0.019904458598726117
aterrien/jQuery-Knob,5039,1,0.019845207382417147
Khan/tota11y,5040,1,0.01984126984126984
Dash-Industry-Forum/dash.js,5045,1,0.019821605550049554
react-ga/react-ga,5131,1,0.019489378288832584
williamngan/pts,5139,1,0.01945903872348706
carloscuesta/gitmoji,15435,3,0.019436345966958212
dherault/serverless-offline,5157,1,0.01939111886755866
chieffancypants/angular-loading-bar,5172,1,0.019334880123743233
leecade/react-native-swiper,10366,2,0.019293845263360986
csstools/sanitize.css,5184,1,0.019290123456790122
lipis/flag-icons,10403,2,0.019225223493223108
isaacs/node-lru-cache,5204,1,0.01921598770176787
WiseLibs/better-sqlite3,5218,1,0.019164430816404752
natemoo-re/clack,5223,1,0.019146084625694046
APSL/react-native-keyboard-aware-scroll-view,5243,1,0.019073049780659927
system-ui/theme-ui,5246,1,0.019062142584826535
szimek/signature_pad,10515,2,0.019020446980504042
tailwindlabs/heroicons,21033,4,0.019017734036989493
NaturalNode/natural,10526,2,0.019000570017100513
graphql/graphiql,15808,3,0.018977732793522266
reactstrap/reactstrap,10580,2,0.01890359168241966
chimurai/http-proxy-middleware,10593,2,0.018880392712168414
ardatan/graphql-tools,5316,1,0.018811136192626032
apollographql/graphql-tools,5317,1,0.01880759826970096
spritejs/spritejs,5319,1,0.018800526414739612
nativescript-vue/nativescript-vue,5325,1,0.018779342723004695
rigor789/nativescript-vue,5325,1,0.018779342723004695
websockets/ws,21304,4,0.01877581674802854
jantimon/html-webpack-plugin,10664,2,0.018754688672168042
eligrey/FileSaver.js,21380,4,0.018709073900841908
kartik-v/bootstrap-fileinput,5349,1,0.01869508319312021
rmosolgo/graphql-ruby,5356,1,0.018670649738610906
